Dzień	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200
2023-04-13	2,587774744	1,762318666	1,396750146	2,851379758	3,615983044	2,061917176	1,951685216	3,888499723	2,754490456	1,526784941	3,672239719	2,900576233	2,16643434	2,67342941	1,387667886	2,321844127	2,381362654	2,890929962	1,978858427	3,694776854	1,908484222	1,184928551	2,989062329	3,02407531	3,889635196	3,875036062	3,787732573	1,537864527	3,509762585	2,737004815	3,795476483	3,154420219	1,291323318	1,221161674	1,726123152	3,667676591	3,328295859	3,47506923	2,091962156	2,41725966	3,233237552	3,027572328	2,462755197	3,307257588	1,564677517	2,724526953	1,590835276	1,310914366	1,427256373	3,633717366	3,775544313	2,656292641	2,567723522	2,263459381	2,920920119	3,041004977	2,516637897	2,369921833	2,73423535	1,815935818	1,999911784	3,76261525	3,602793726	2,292517099	1,530474691	2,602921126	3,198057796	1,736333314	1,450272647	2,517684966	2,918876102	1,093026138	3,10450586	1,613472564	3,086785588	1,785588935	3,088222009	2,743966801	2,734884707	2,639051476	1,906820947	1,974568653	3,158933458	3,560047127	2,475750393	1,397036077	1,10577707	3,631071984	3,939565783	1,148464618	2,458115885	2,825659814	3,276832991	1,179842472	1,310394992	1,186906702	3,091942798	1,421352395	2,34856327	1,294232722	3,471658184	1,655268328	3,356463113	3,587391456	2,374128656	1,771494665	2,728006463	3,039960387	2,899688177	1,455756439	1,550880138	1,795527805	1,038247394	1,304766821	2,677257643	3,974045836	3,614744183	1,469959715	1,699627352	1,436620495	2,966803479	3,096750479	2,13498406	1,284703621	1,198760182	1,98191686	1,203545781	1,505671421	1,360165504	1,51300301	1,971856195	1,051816375	3,580885486	1,329675843	3,227930617	3,328929077	3,90926539	3,225933743	3,760350529	2,975275913	1,536043983	3,151871593	3,8155836	2,675802878	1,381152508	1,161066158	1,219741851	2,261583288	2,118681096	3,625418038	1,505242351	3,214925404	1,870026725	1,318063891	3,582048243	2,389161851	3,795896716	3,767517021	3,366225683	1,737049117	3,32819187	3,084962799	1,167666516	2,363654517	1,504720014	2,312580142	3,423882601	1,95886675	2,691962994	3,450678266	2,756431675	1,063983703	2,566561933	3,995318503	2,100198855	3,579838536	2,594818196	2,642444544	2,398659348	1,550826924	3,692456503	2,064519759	2,913421482	1,12106083	1,263591368	2,929227795	2,925584908	1,161810322	2,57543342	2,77141119	3,543433147	3,528310295	3,843226588	2,91765839	1,573663212	3,172924357	3,435147511	2,174531534	1,395923969	1,800027864
2023-04-14	3,8343094	2,862949179	2,285253182	1,190197221	1,05589796	1,859445804	3,078396163	2,093341055	1,234909586	2,745518603	3,344446615	2,887722892	1,352279979	1,451403241	3,097781355	2,017807745	1,787612102	3,747264323	1,474429934	1,646191311	2,530064093	3,999694901	2,795945582	3,769693557	1,422472893	3,260505998	3,013503639	2,93726693	2,030682184	3,200834776	2,384132139	3,921591298	1,802743426	2,523825364	3,246348253	1,394895678	2,356262172	2,048188348	3,224693701	3,730202731	1,973184006	3,602033293	3,017520797	2,439379141	3,353320405	3,7562437	3,248576851	1,901229907	1,661191984	1,510080951	2,28325743	1,99879817	1,295150676	3,093422803	2,569236952	3,102806074	1,794723623	2,627091836	1,038809801	2,235672753	3,772200129	2,253503016	2,592850433	2,427531063	3,879777192	1,305393752	3,295915919	1,2391397	2,025785635	2,761633576	3,302653488	3,153897728	3,503261095	1,466139585	2,714693179	3,172239779	2,979379628	1,391684943	3,440048901	1,604360993	3,490309056	3,609829359	1,853810837	3,167680325	1,988139303	2,903784807	3,006125405	1,842189491	2,685277391	1,868370705	1,852985537	1,077734012	3,759027688	2,226373144	2,636810961	2,188861652	1,409391928	3,067274399	3,954761724	1,216859869	1,212404905	3,505594304	3,699548988	3,075530927	3,239687677	2,235760284	2,897408541	1,664367169	3,892439996	2,830143543	3,820522359	3,073223314	3,061855044	2,613027187	2,34051228	3,426660622	3,99154342	2,020852743	2,477515359	2,297934287	2,361094845	3,06896249	1,081349609	1,525238793	3,035992059	1,093689794	2,831829312	1,99969784	3,341181024	2,253477576	3,699958554	1,748821451	1,283993293	2,906136987	1,949426034	2,555529704	2,503280979	1,965600002	3,856428344	1,778263481	3,984472318	1,771918271	2,380214607	1,905744365	1,517708869	3,660170295	3,356505787	2,803921984	1,420794441	1,023217592	1,931763932	1,942581755	1,550506405	2,738918187	2,898043585	2,676130889	2,129305332	3,850128652	1,234564775	2,840337037	1,515234879	2,468302118	3,260039846	1,485684027	2,765447476	2,418464422	1,083039512	2,194900987	3,433246869	2,459288236	1,67134905	1,392335675	2,225755516	2,418697163	3,295544736	2,682630757	2,714082559	1,249333765	3,80526308	2,627051483	3,893560832	2,095678271	3,322177337	1,632921469	3,811602179	1,692035724	3,465613533	2,28287768	1,462002887	1,026866017	3,100381598	2,041599801	1,580959795	1,878453555	3,633152495	3,490622007	1,505419968	3,052261371	3,769468637	2,89413829
2023-04-15	1,613369344	3,580079167	2,26523192	3,440072247	2,827173801	1,647465874	3,790223177	1,067035892	1,720261915	3,035160821	1,499135542	3,397119523	1,13645608	1,725689713	2,769853539	3,854572688	1,352825167	1,256710884	3,970382845	2,514386898	1,071255509	1,046167533	3,057062485	3,7538115	2,498186774	3,176748314	2,97595309	3,972049365	3,797708739	1,281613695	2,093810976	1,529048806	2,263096317	3,612037668	1,351869927	3,682620817	2,853289425	3,531484008	2,216101339	2,440000698	2,752158008	3,126617201	2,839811961	1,856578539	2,949723069	1,74305955	2,595413922	1,040949559	1,826264537	2,948644084	2,803469925	2,5383714	3,959853554	1,623054935	3,445844757	2,648084559	3,461849642	2,69646966	1,747304686	3,310426545	2,965301764	2,57835441	3,909313395	1,508705014	2,165296185	1,230014698	1,907448835	2,624447292	3,240393969	3,979108476	3,630220689	1,816433258	2,928073252	2,948830383	1,95524806	2,695955658	2,380367356	1,208404278	3,256053471	3,938146031	3,251789917	3,349802364	2,653292375	3,740074541	2,163849526	2,005256415	1,794839009	3,446745093	1,866478409	3,886721023	3,284046445	2,206036323	3,195823741	2,438716855	2,931453099	2,773523283	3,662214965	2,503378622	1,379699665	1,746086305	3,673105513	1,92083192	1,313796325	1,823097424	1,853148506	1,275282679	2,917260522	1,088912255	3,141427254	1,963404278	1,716750641	3,34396089	3,695909464	1,216629813	3,522187843	3,743480453	2,458790325	3,254704324	3,800438013	3,789525908	1,704048142	2,011404282	1,730149668	3,816920961	2,211245171	1,607257392	1,194348994	2,380373737	2,599042541	1,671185202	1,793822719	1,947649218	2,470255913	2,925944425	3,377417427	3,738566147	2,959165565	1,156366006	3,261719932	2,001360664	3,722734829	3,944491893	3,606620558	1,447347508	1,710079281	1,325363682	1,835097688	3,620947082	3,335140326	3,918632222	1,494273926	1,685177334	3,177240304	3,077568731	1,121730429	1,451395907	3,166136731	2,383417804	1,553248178	2,097000929	2,215072955	3,069404107	3,43949834	1,343052281	3,724241126	3,809095314	2,379966444	2,212961154	1,014462487	1,292981299	1,754762578	2,264117898	3,690152999	3,132603436	2,551948111	2,129404734	3,00364412	1,650644439	1,398908686	2,628481425	3,493566083	3,98851042	1,59749587	3,775671987	3,741250834	1,972625143	1,379603706	1,440873201	1,371820484	2,869036684	2,12620119	3,780562872	2,095873	2,337725313	3,45789918	1,020690935	2,819340715	3,938945682	2,272057778	2,663006034
2023-04-16	2,069067498	1,395416969	1,243259762	2,15660379	3,65042845	3,314299373	1,578139219	2,411549094	2,842134205	3,246234712	3,891394497	1,058388716	2,406913027	1,403536614	3,995763705	2,500830368	3,883371214	1,222147567	2,616025023	2,38853687	2,038744193	1,978875143	1,67564095	1,285417305	2,874773408	3,654075506	3,35882816	3,23672879	1,196274187	3,893931423	3,754125158	1,592421645	1,191749941	2,145309981	1,755533831	2,506595306	1,31154311	2,194011946	3,150640897	3,804677706	1,043670076	2,702443808	2,170306688	1,274129013	3,685654409	1,820553478	1,672927192	3,214156199	1,570094364	1,721821014	3,72460014	1,562421576	3,833779937	3,399048595	2,940118129	3,755843798	2,300335373	2,311416153	1,254299346	1,211020212	2,437051225	1,77584444	3,123013927	1,122221834	1,828082918	3,728750898	2,289555186	3,608699101	2,522248361	2,708867978	1,687120951	2,893425336	1,41868201	2,210624275	1,493560012	1,245341222	1,465541781	1,136337869	1,120697703	3,273058574	3,717082101	2,60996054	2,185949132	2,899114031	2,720394973	2,492759826	1,625663957	3,314170171	2,16454851	2,891038155	1,608354586	3,621848452	2,220461725	1,80891382	2,689755656	1,939421486	1,988842439	2,28258557	1,917806638	1,278301861	3,707404882	2,864261509	2,559035754	2,227735266	2,543605288	2,793600017	1,681971292	2,50354275	2,338797642	2,235348489	2,628667774	3,879171382	2,172281581	2,106565649	1,443204953	3,104856532	1,679729039	3,390333596	2,082076828	1,768575326	2,802714887	3,848049003	3,728594984	2,889059771	1,797471723	3,602537991	3,452307623	1,728506371	1,459991008	3,100067713	1,720224567	2,157924456	3,192150052	3,360225337	2,466669775	2,7041359	1,690247406	1,631463698	1,157983055	2,188579584	2,791441222	2,024315394	2,827315657	3,600585539	2,484043836	1,0512184	2,036932579	2,428788998	2,292410348	3,764959569	1,824990655	1,938163707	2,210176413	1,333370554	3,643288227	2,102255649	3,496574176	2,587121924	3,413145686	3,221996743	1,703445926	1,77668965	3,579702268	2,390345771	1,279961788	2,151074659	3,463102687	1,662661264	3,529396167	3,687690446	2,36199716	3,967124464	3,853203	2,236501133	3,973251406	1,389420543	2,339716251	1,579150378	1,081272784	3,438275266	1,129744627	2,457639913	1,77006724	3,255246442	1,639282092	1,252245638	3,312202079	2,870231694	1,160083486	3,375916474	3,012286653	2,576159072	3,656933713	2,257056663	1,94951039	3,932107318	3,477217343	2,013234128	1,214321335	1,105562117
2023-04-17	2,578525736	2,661283916	2,889443706	3,260315103	1,712211667	1,5986614	3,371685208	1,162971211	1,284798897	1,461462601	3,207642722	2,465567225	1,436516295	2,203634804	3,529022563	3,133864253	3,284003035	1,849549091	3,370970689	3,209479605	2,895739507	2,429039983	2,051354518	2,434280307	3,172683425	3,742475459	2,091139773	3,735013377	1,710379433	3,249539246	2,290936842	3,723725806	3,447610387	1,512780436	3,836873653	3,940263016	3,504691454	1,012596935	3,089899211	1,310527602	2,306690469	3,541728759	3,466141845	2,859290763	2,454177039	1,246585684	3,629817123	2,068836796	3,662682462	3,604416678	3,808251543	1,069570747	3,018097628	2,261964159	2,88687571	1,571669292	1,590696228	1,891806294	1,015607046	3,782710807	1,219024053	2,626837083	2,382331037	1,853150351	1,922230521	1,23764747	2,824877502	1,133358767	2,709685999	3,592813937	1,660832572	2,055017294	2,714888642	1,987411774	2,290547765	1,097491052	3,158094055	3,64167105	2,158826763	3,97918975	1,230700067	3,157339219	1,304226424	3,154093931	2,711665721	2,410571108	2,185013129	1,03541247	3,798285912	2,786223229	2,790409887	3,780674014	2,180092292	3,840680779	2,815534287	2,007958949	1,067387035	1,817686491	1,400575391	2,39029977	3,378771049	2,197662588	2,408285907	3,657163264	2,664042514	1,456552333	3,49997228	3,590137114	1,94472429	1,516843455	2,882301439	1,223360495	2,830744774	3,314441981	2,907057093	2,837392606	3,059209824	3,147118274	3,752113131	1,181148523	2,002397031	3,154711267	1,515116512	2,943400565	1,709314766	1,4332733	3,649163785	2,546588367	3,905602781	3,58984589	3,587881807	3,616257944	1,269195003	3,60269867	1,008248412	2,859741274	1,638673294	1,447038551	1,982364522	3,737084449	3,890139524	3,082317927	1,894768514	2,871230009	3,955639618	1,120376602	1,846265266	2,13503372	2,509460253	2,436093965	1,833479719	3,550323529	1,999789874	1,483487668	3,879255655	2,652053677	3,967216286	2,069379567	2,28571255	1,293726234	1,512469296	3,139777157	2,976272109	2,810045405	1,694858055	2,873920347	2,382682039	1,382110878	1,330617171	3,744957137	1,244990304	2,965125517	3,328506904	2,940014106	2,66125015	2,412165999	3,321064456	3,997988395	2,415435593	1,819611923	3,696839526	2,084288959	3,128201588	1,654036836	2,835371306	1,545562734	2,959987554	2,229480223	1,204812461	1,021699155	1,605353992	3,305429447	3,534020101	1,879272595	2,939764286	1,765578075	3,299520111	1,48474461	2,249551558	3,122347736
2023-04-18	3,604057389	2,637603948	3,092490558	1,316552006	3,200055436	1,572058601	3,569747832	1,911616412	2,542992743	2,22162713	2,954746865	2,29704521	2,250823747	2,649545582	2,854903576	2,683116165	2,426677522	2,250297708	1,969152187	2,840144581	1,634460132	3,126928626	3,693420822	2,834394259	2,987138726	2,398256839	3,522174676	1,553389063	3,685792783	1,681111251	1,852693524	2,331726067	1,4370537	2,511927446	3,824811274	3,954741862	1,952951021	3,031716752	3,098062281	2,613459739	2,871840181	1,616506068	3,238708384	1,071491916	2,867604729	2,793211423	3,032020706	3,320367867	2,084738293	3,304600033	3,636597981	2,839087794	2,381255302	2,438564086	3,864736478	1,200401691	1,056645335	3,374300728	1,747039293	3,431187081	3,376627687	1,017408038	1,111458809	3,43353119	1,588004797	1,555689217	1,913229907	3,444588605	1,415729819	1,381506226	3,905038531	1,370609556	2,206235351	1,884848144	1,707730989	3,932663176	2,764018334	3,220191038	3,83354825	3,019378328	3,817357441	3,376985311	3,351317023	3,782913229	3,344142013	2,142246822	2,08491558	2,208340486	2,60275882	3,542563265	3,822711903	2,515308524	2,081989486	3,891981527	1,876906574	2,56839531	1,369979583	3,484862895	3,012189769	1,622423282	3,072810395	1,369176449	1,769412692	2,636648885	1,112361775	2,157081745	2,729596714	1,67463899	1,462909211	1,340735349	2,157681416	2,223981027	2,283591279	2,304984665	1,690313083	2,818709291	2,85093596	3,438936111	2,10383724	2,632097219	2,678927142	2,196310983	2,794594174	1,302477027	1,395143454	3,689109055	3,726593368	1,596335086	3,014586805	1,875898171	1,377435008	2,696759565	3,836533122	1,662515874	2,680556418	1,770178921	2,204419934	1,685343328	2,342694185	3,20973669	1,102929059	3,472220239	3,878750645	3,507384416	1,500994668	2,015256997	1,709346502	3,771298085	1,399949701	1,281687596	1,754166842	1,449549419	2,722891102	1,756609631	3,300819841	1,749484641	2,976636356	2,832298146	3,388717614	1,286723885	2,261009891	3,718059138	2,293241733	2,244683225	3,917797881	1,508128088	2,282378172	2,837284992	1,376455934	2,595904679	2,958616212	3,399580843	1,002496294	3,788150785	1,245727809	2,18677065	3,746406505	3,073192709	3,793834528	3,682810572	2,537954796	3,790351866	2,452767945	1,751654203	1,260469196	3,595922042	1,612527173	2,42726292	3,029996079	3,396726031	1,433720907	2,514886153	3,356697088	1,917042305	1,635668918	1,021782892	1,373162923	2,903456633	2,117779055	2,605811768
2023-04-19	2,0000401	3,116148408	2,521817945	2,419887104	2,39244591	1,170236523	2,713542467	1,198335354	3,60021432	2,183278865	1,466363941	2,91888138	1,316622538	3,200332379	1,851889303	3,757924783	3,238263703	1,137480584	1,340336116	2,234962113	2,240297801	1,706195849	2,570037797	1,258631038	1,424604436	2,034930626	3,136781319	3,104214229	3,605269789	2,18170922	2,273709182	2,797299078	3,981166523	1,174484364	3,175032764	2,252305184	1,810838745	3,788465391	3,955627373	1,021646965	2,854078865	3,101770146	1,618684002	2,45633535	2,532149591	1,936995082	2,316030106	3,715952194	2,508118934	3,644320496	2,725210684	3,612887332	1,93704887	2,743697385	3,695790069	2,009929127	1,993216807	3,538430948	1,799247958	2,280948531	1,550213318	1,985790806	2,303934834	3,417625459	1,018683774	1,346641871	3,327000809	2,095460953	2,719058235	3,548757323	2,965960859	3,617005226	1,699611724	2,90205092	3,372492804	3,137328852	2,439715745	1,915766636	2,795070753	2,095516096	1,511613589	3,035075245	2,130465883	1,7589167	2,093098726	1,938335154	1,042915955	1,650522172	3,969630449	2,420464909	1,235855367	1,482615508	2,698528045	3,89142569	2,421027873	3,463660564	2,306359744	1,695563395	1,67933483	3,122057389	2,32285017	1,32547349	3,69661514	1,211903324	1,357625362	2,040973348	3,657949019	1,474068221	2,694592278	3,709008893	3,550932678	1,971851478	1,6242978	3,406114524	2,054990758	1,605276992	3,719068866	3,812214345	2,337714315	1,913703476	3,934613978	2,998044644	2,44431937	2,05884374	2,759639677	1,187110813	3,080929227	3,606199237	1,805919179	2,574823467	3,520734588	2,258391817	3,23394653	3,880554153	2,727157253	2,445060938	3,095987937	1,003112683	2,590794377	3,706342207	1,114273172	3,868969889	2,452978103	2,80088956	3,673171649	3,174291137	3,481492921	2,33782035	1,16180035	3,56582693	2,562268401	3,705320897	2,8880169	1,441015282	1,72255708	2,659472983	3,814449775	2,473290334	2,098387258	2,508436225	1,173058879	1,820976472	3,120328489	3,635490129	3,428183114	2,033275198	1,296560346	3,922707666	2,957660526	3,425334487	3,23753431	3,761060779	2,680706516	1,582940113	2,205713008	1,774947921	1,118323571	1,186641538	2,283090484	2,404542858	2,426364217	2,176972854	3,13576141	2,533621684	2,420162029	1,490805664	3,118182241	2,859176832	2,496409654	2,058592798	3,731120963	1,095983451	1,433386381	3,459115172	2,645320535	2,125201742	3,319347537	3,463598414	3,201673477	1,949488273
2023-04-20	2,884490609	2,385088197	3,177622656	3,995057987	2,075074959	3,034999798	1,746472383	3,951982697	3,915960732	1,064693049	1,50461799	3,675675505	3,111069651	1,724557139	3,874312471	2,439946762	3,023384022	3,849330508	2,407015445	3,503965315	2,19666784	1,487051466	2,82935725	3,439685145	2,532719776	3,018809278	1,955696821	3,948820264	1,082805643	2,912858995	2,779192967	1,529575133	1,940233956	2,852542751	2,628660084	3,723552998	2,535019519	2,924317893	2,651064664	3,713837486	3,242206704	2,207794803	1,184861223	2,18444585	1,54133645	2,711040303	3,192203534	1,484150991	3,606037884	3,225490255	3,30668859	3,037052876	1,184716361	1,787103201	1,224051818	2,157207272	3,334931007	2,090748895	3,178336443	2,747080703	2,44918306	1,886421348	3,917900348	2,608981233	2,021016036	2,567356399	2,589927503	2,431655816	2,033115402	1,60233119	2,160885556	2,015511788	2,125432061	2,380926022	1,262308232	2,287214347	3,160118093	3,049209881	3,172409397	1,924916371	1,029803259	3,726194365	2,418245128	2,324264057	3,094878038	2,048994994	2,511952709	2,908298343	3,286969108	2,40499515	3,41589455	1,205604777	2,986856928	1,384179342	3,887501198	3,310036824	3,623645774	3,484306247	1,648676994	3,267012609	2,695377703	2,852496301	1,741556057	1,224926573	1,206853198	3,555820999	3,899037545	1,57580879	1,705254572	3,649927652	2,191897436	1,613908302	1,641123878	3,588466187	2,838963455	3,481996927	3,678356503	3,169344812	2,813441744	1,713679064	3,659723777	2,85947381	2,827728986	2,879689495	2,646428412	1,42529597	2,074444264	2,723540794	3,999895783	1,590493461	2,157556525	3,270163922	3,48437172	3,681544174	1,606302588	2,743280575	2,575472178	1,686556589	2,033546473	3,078652072	2,67739652	1,187304556	1,470671884	1,041139419	1,040932353	2,524040535	3,926559373	1,737031137	2,808294443	3,209500771	2,626960512	2,068191903	2,259670779	2,483213707	3,234568165	2,362909394	3,506968221	3,928668215	3,071471677	1,277191225	3,285237465	2,42371516	1,990046832	1,873207009	1,921478814	2,838192034	3,602903044	3,098836898	1,068835852	1,197339053	3,195206778	1,463508017	1,385363814	2,079234798	3,676609636	1,148248756	1,492907599	2,897149966	2,888873316	1,709884995	1,275482641	1,165882596	2,939799364	1,478950918	2,432548958	2,899129803	3,071837261	2,367667114	3,721881111	2,899067442	3,822329603	2,550461058	1,606416587	1,203501462	2,896181595	3,96274167	2,558925873	3,927674504	2,344546151	3,811422917
2023-04-21	3,967184079	1,381263966	2,064881685	1,274382892	3,614452926	1,102824087	1,003171212	1,22194476	2,911211319	1,482121479	2,094888965	3,316465398	1,254305003	2,862910582	1,116898452	2,811244475	3,105331161	1,166696585	3,708846296	1,440974515	3,446842037	2,615109395	2,231207588	3,161833416	3,871899629	2,977516455	1,443906195	3,332643593	1,473724839	3,028743298	1,233715545	1,577718738	2,927262962	2,665591249	2,969975294	2,929781254	1,74035524	2,291773099	2,947393477	3,591778384	1,578035437	1,926357422	2,38268171	3,012350862	3,301035445	2,451692943	3,353329423	3,542081004	3,886972079	1,553122651	2,28008425	3,518738152	3,185370722	1,656641289	1,858027249	3,32022751	1,307000045	1,881872345	2,812246628	2,11182567	1,131971908	2,55520609	1,999186386	1,316544494	3,716534483	3,776552655	1,772182117	3,525603759	1,915470818	3,370160351	3,20935053	3,717978559	1,553749186	2,089853592	2,102440326	3,630862819	3,02244207	2,775278602	2,738681757	1,373046844	3,365665012	3,605294643	1,946103706	3,152438777	2,10013546	1,932965307	3,559529087	2,641411968	1,139902251	1,628039001	3,077622265	3,113392427	3,495767316	2,992194334	3,413849641	1,085211724	1,171330449	3,385761231	2,993759063	2,791649768	3,188717161	3,549523314	2,90337293	3,205401377	3,212010866	3,032978148	2,163658095	2,375358925	3,170534928	3,629501754	3,159127855	2,085086986	2,931503843	3,752699842	3,903411603	3,758307718	3,537116199	2,814698713	1,606090839	3,824514168	2,449110687	1,300148215	1,960379149	1,134340327	2,439225868	3,530789647	2,592212163	3,408092831	1,831391143	2,565963957	2,231993702	3,05242245	1,892582261	2,141215308	2,875188852	3,13112374	3,743678038	2,668673526	1,899446647	2,790311473	1,315268447	1,093151656	3,630629603	1,987122708	3,908344845	3,751096614	2,082147344	2,398776591	3,946952893	2,918455083	2,053983052	3,6372831	1,175400495	3,634625412	3,537959656	1,182831087	3,93647899	3,413741334	3,053115715	1,189437724	1,87097484	3,209621542	3,234412753	3,29631212	3,210794979	2,526805067	1,711468042	3,973559421	2,580084519	2,57616034	1,012660817	3,775748101	2,464787778	3,840145086	3,94652288	1,647454383	3,112425842	1,677495231	1,372578746	3,747226402	2,02870954	1,010201555	3,449428235	1,522816653	2,746082145	2,129180404	3,516441783	2,374690068	3,612656775	2,028114158	2,558860652	1,658090547	3,518746773	2,470723369	1,957430663	2,037668588	2,753176157	1,057328291	2,630451666	3,86972759
2023-04-22	1,627109111	3,422510665	3,825638422	1,632079144	3,941013622	3,937657411	2,008655601	1,36427083	2,949467358	1,320698925	3,180674004	2,817191579	3,681226322	2,836400568	3,165683337	3,724861111	2,228061896	3,371018664	3,197899796	1,850002472	1,626963422	1,833853429	3,302183515	3,625945814	2,452715321	1,764113771	1,072914633	1,644719371	2,055497385	1,77981509	2,142911545	3,845155056	1,95780535	2,757503651	1,591355912	1,886997906	3,009737154	3,462256149	3,047070877	2,227309857	2,722753908	3,127124383	1,630687647	3,198802344	3,294960935	3,614076143	2,124224824	2,084136275	2,355147108	2,985228414	1,758635204	3,579947929	1,926851799	2,943604484	2,417915998	3,914444418	3,803975556	3,942288754	2,873798784	1,011811269	2,444841216	2,522498752	3,23367821	2,258196711	1,199686205	1,236733692	2,191167628	3,064651616	2,269873211	2,164968574	2,042812578	1,43726276	2,468490413	3,934670365	3,506810794	2,58978574	3,231161513	2,854522499	3,007024729	1,752316419	1,196522027	1,610352954	2,348660762	3,052205713	2,545734733	2,461499324	2,385485905	3,800374037	2,043628877	3,587288258	1,80199842	2,688284512	3,863382813	1,953860973	1,749088215	2,623450985	2,491635073	2,3950532	3,307852243	1,545522641	2,508608439	1,737691503	2,386479664	1,338884827	1,957025539	1,248808125	2,44488629	1,187614131	1,353222696	1,141061813	1,190239745	2,250465622	3,21539264	3,822268752	3,985257449	3,914342032	2,560360419	3,621949272	3,877153757	3,049196237	3,043424822	3,809605615	3,884318478	2,272460904	1,496201078	1,33635876	3,810583561	3,435322626	3,231928208	2,950958727	1,845754569	1,902945407	1,024065028	3,558486697	3,687118274	1,108181005	1,990664212	3,923921539	2,703466742	1,614166776	2,630015742	3,157911144	3,968271276	1,205007498	1,371839455	2,326875927	2,12403958	2,038890496	1,554227877	1,279710952	2,919871516	3,786552851	2,29911241	3,619425187	3,49599754	3,733216068	2,217800202	2,000071679	3,354016478	3,510240593	1,167508716	3,702141097	2,243621761	3,478987312	2,663016399	3,660717655	2,333887062	1,609029777	3,323332934	2,492636669	3,040322452	1,626584275	3,100059248	1,033629052	1,655263134	3,402043739	1,621451976	1,827095206	2,005012405	1,217650526	1,327210423	1,730941533	1,991538543	3,70303571	1,430540721	3,048378651	1,812358608	2,827011127	2,556500245	3,601103551	2,118138352	2,185101415	1,131045212	2,034551539	1,537790431	3,968918457	1,164430355	2,472119184	3,504932422	3,17540676
2023-04-23	2,802580861	3,364983873	2,331152164	3,687204602	1,811126159	1,739610792	3,480754957	1,808274771	1,588599102	1,1465002	3,418579762	1,909726643	1,527103453	2,646681753	3,589432048	3,85556318	1,417331812	3,69450312	2,721406287	2,117912398	3,67724092	2,100212524	1,524657557	3,731374165	3,754934214	3,891578518	3,321404585	3,676723501	1,395771616	1,96229107	3,145807792	1,605700872	3,810741792	2,394108875	2,753010124	3,234240011	1,208067777	1,659320989	3,484934884	2,428574886	3,378564351	3,497681725	2,940602972	3,221901625	2,334574408	1,895098884	1,567217489	3,401987404	1,244437162	2,160001711	3,187023028	3,301578937	3,844596741	1,230454135	1,168950789	3,730750096	3,655348998	3,750956931	1,950782661	3,065055641	2,701953055	1,955588041	1,913988792	2,743092029	2,098061734	3,102348382	2,832434037	2,406018605	2,545261226	2,401518381	1,166309605	3,5152812	3,311425132	1,845621385	3,095391248	2,092949397	2,764084691	1,61358786	3,85640473	3,282536063	3,671916414	3,323854406	2,950217589	2,734570861	3,376551326	3,665979459	3,314156782	2,275560661	2,905336695	1,440160355	1,18943366	3,442095458	2,596406453	3,751617706	2,738631389	3,489934678	3,329122131	3,354857008	1,961246807	3,692590738	1,957822203	2,119365743	3,276471236	3,308133558	1,481455842	3,174437014	2,475581196	3,991608289	1,459359394	2,799481312	3,737056729	1,05366991	2,418972557	1,749696966	2,861603194	1,185944528	3,725215675	1,536907775	2,146266467	1,131825155	2,874541853	3,453187169	2,359805825	1,621751229	1,880428984	3,036181624	3,953709774	3,544768765	1,481751186	1,768636102	3,973417143	3,710653322	2,601336248	3,371580929	1,332698658	2,088007664	3,592156116	1,390287926	2,587792073	2,577285236	1,776907593	3,969933693	2,580933127	1,024701918	3,107403067	3,910726576	1,557685074	2,787107615	2,213593983	1,328494812	1,023164769	1,992340869	3,522120412	2,334119757	2,557911027	3,251003154	1,67080753	2,999332981	3,000225858	3,181200458	3,822350834	1,969979164	2,727908185	1,765882394	3,128012704	2,448136968	3,468209491	1,634401456	2,214582892	1,284858452	3,594178439	1,703720098	2,550714981	2,098773653	1,578529643	3,564076801	1,282447194	1,63264243	1,512798627	3,233494256	3,179594341	3,508404858	1,03136044	2,993965069	2,072640433	3,172747506	2,372165889	1,842062396	1,264549686	1,246277354	2,274182943	3,508041134	1,362360114	1,056703383	2,487543092	3,14378696	1,648081068	2,9026588	3,096289718	1,80521496
